"22140","San Fernando",22,"Chaco",2019,8,"Dengue",12,"Mayores de 65 anos",1
"22154","Sargento Cabral",22,"Chaco",2019,15,"Dengue",11,"De 45 a 65 anos",1
"34007","Bermejo",34,"Formosa",2019,1,"Dengue",9,"De 25 a 34 anos",1
"34028","Matacos",34,"Formosa",2019,14,"Dengue",7,"De 15 a 19 anos",1
"34028","Matacos",34,"Formosa",2019,3,"Dengue",8,"De 20 a 24 anos",1
"34028","Matacos",34,"Formosa",2019,2,"Dengue",9,"De 25 a 34 anos",1
"34028","Matacos",34,"Formosa",2019,3,"Dengue",9,"De 25 a 34 anos",1
"34028","Matacos",34,"Formosa",2019,2,"Dengue",10,"De 35 a 44 anos",2
"34028","Matacos",34,"Formosa",2019,3,"Dengue",10,"De 35 a 44 anos",2
"34028","Matacos",34,"Formosa",2019,2,"Dengue",11,"De 45 a 65 anos",1
"34028","Matacos",34,"Formosa",2019,3,"Dengue",11,"De 45 a 65 anos",1
"34028","Matacos",34,"Formosa",2019,1,"Dengue",12,"Mayores de 65 anos",1
"34028","Matacos",34,"Formosa",2019,3,"Dengue",12,"Mayores de 65 anos",1
"34056","Pirane",34,"Formosa",2019,3,"Dengue",9,"De 25 a 34 anos",1
"06091","Berazategui",38,"Jujuy",2019,12,"Dengue",11,"De 45 a 65 anos",1
"38007","Cochinoca",38,"Jujuy",2019,20,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,7,"Dengue",6,"De 10 a 14 anos",1
"38035","Ledesma",38,"Jujuy",2019,10,"Dengue",6,"De 10 a 14 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",6,"De 10 a 14 anos",2
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",6,"De 10 a 14 anos",8
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",6,"De 10 a 14 anos",3
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",6,"De 10 a 14 anos",3
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",6,"De 10 a 14 anos",6
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",6,"De 10 a 14 anos",4
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",6,"De 10 a 14 anos",11
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",6,"De 10 a 14 anos",6
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",6,"De 10 a 14 anos",5
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",7,"De 15 a 19 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",7,"De 15 a 19 anos",2
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",7,"De 15 a 19 anos",2
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",7,"De 15 a 19 anos",4
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",7,"De 15 a 19 anos",6
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",7,"De 15 a 19 anos",8
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",7,"De 15 a 19 anos",7
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",7,"De 15 a 19 anos",16
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",7,"De 15 a 19 anos",12
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",7,"De 15 a 19 anos",5
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",7,"De 15 a 19 anos",2
"38035","Ledesma",38,"Jujuy",2019,25,"Dengue",7,"De 15 a 19 anos",1
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",4,"De 2 a 4 anos",3
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",4,"De 2 a 4 anos",2
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",4,"De 2 a 4 anos",2
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",4,"De 2 a 4 anos",1
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",4,"De 2 a 4 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",4,"De 2 a 4 anos",1
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",8,"De 20 a 24 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",8,"De 20 a 24 anos",1
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",8,"De 20 a 24 anos",6
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",8,"De 20 a 24 anos",6
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",8,"De 20 a 24 anos",6
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",8,"De 20 a 24 anos",5
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",8,"De 20 a 24 anos",6
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",8,"De 20 a 24 anos",9
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",8,"De 20 a 24 anos",4
"38035","Ledesma",38,"Jujuy",2019,22,"Dengue",8,"De 20 a 24 anos",2
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",8,"De 20 a 24 anos",3
"38035","Ledesma",38,"Jujuy",2019,24,"Dengue",8,"De 20 a 24 anos",1
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,9,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,10,"Dengue",9,"De 25 a 34 anos",5
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",9,"De 25 a 34 anos",4
"38035","Ledesma",38,"Jujuy",2019,12,"Dengue",9,"De 25 a 34 anos",3
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",9,"De 25 a 34 anos",3
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",9,"De 25 a 34 anos",6
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",9,"De 25 a 34 anos",8
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",9,"De 25 a 34 anos",10
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",9,"De 25 a 34 anos",10
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",9,"De 25 a 34 anos",14
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",9,"De 25 a 34 anos",17
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",9,"De 25 a 34 anos",15
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",9,"De 25 a 34 anos",8
"38035","Ledesma",38,"Jujuy",2019,22,"Dengue",9,"De 25 a 34 anos",3
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,24,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,25,"Dengue",9,"De 25 a 34 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,8,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,12,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",10,"De 35 a 44 anos",2
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",10,"De 35 a 44 anos",4
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",10,"De 35 a 44 anos",8
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",10,"De 35 a 44 anos",3
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",10,"De 35 a 44 anos",10
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",10,"De 35 a 44 anos",12
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",10,"De 35 a 44 anos",16
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",10,"De 35 a 44 anos",15
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",10,"De 35 a 44 anos",5
"38035","Ledesma",38,"Jujuy",2019,22,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,25,"Dengue",10,"De 35 a 44 anos",1
"38035","Ledesma",38,"Jujuy",2019,9,"Dengue",11,"De 45 a 65 anos",2
"38035","Ledesma",38,"Jujuy",2019,10,"Dengue",11,"De 45 a 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",11,"De 45 a 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,12,"Dengue",11,"De 45 a 65 anos",2
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",11,"De 45 a 65 anos",8
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",11,"De 45 a 65 anos",7
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",11,"De 45 a 65 anos",9
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",11,"De 45 a 65 anos",6
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",11,"De 45 a 65 anos",19
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",11,"De 45 a 65 anos",16
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",11,"De 45 a 65 anos",18
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",11,"De 45 a 65 anos",10
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",11,"De 45 a 65 anos",16
"38035","Ledesma",38,"Jujuy",2019,22,"Dengue",11,"De 45 a 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",11,"De 45 a 65 anos",2
"38035","Ledesma",38,"Jujuy",2019,24,"Dengue",11,"De 45 a 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,9,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,13,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,15,"Dengue",5,"De 5 a 9 anos",3
"38035","Ledesma",38,"Jujuy",2019,16,"Dengue",5,"De 5 a 9 anos",3
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",5,"De 5 a 9 anos",3
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",5,"De 5 a 9 anos",3
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",5,"De 5 a 9 anos",5
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,22,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",5,"De 5 a 9 anos",1
"38035","Ledesma",38,"Jujuy",2019,10,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,11,"Dengue",12,"Mayores de 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,14,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,17,"Dengue",12,"Mayores de 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,18,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,19,"Dengue",12,"Mayores de 65 anos",3
"38035","Ledesma",38,"Jujuy",2019,20,"Dengue",12,"Mayores de 65 anos",2
"38035","Ledesma",38,"Jujuy",2019,21,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,23,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,24,"Dengue",12,"Mayores de 65 anos",1
"38035","Ledesma",38,"Jujuy",2019,29,"Dengue",12,"Mayores de 65 anos",1
"38042","Palpala",38,"Jujuy",2019,23,"Dengue",8,"De 20 a 24 anos",1
"38056","San Antonio",38,"Jujuy",2019,23,"Dengue",10,"De 35 a 44 anos",1
